1/19/2007,34,54,0
6/30/2018,71.1,93.9,0.02
7/2/2018,75,95,0
7/4/2018,72,93,0
10/2/2018,61,82.9,0
1/30/2018,25.2,39.9,0.04
2/2/2018,24.3,57,0.16
2/24/2018,57,78.1,0
2/26/2018,39.9,63,0.09
3/31/2018,39.9,64,0
4/17/2018,33.1,62.1,0
4/18/2018,42.1,82,0
5/27/2018,69.1,87.1,0
5/28/2018,69.1,75.9,0.28
6/15/2018,69.1,86,0
6/16/2018,64.9,90,0
6/19/2018,73,96.1,0
7/10/2018,59,91,0
7/23/2018,70,88,0.02
8/15/2018,68,90,0
8/23/2018,60.1,80.1,0
8/30/2018,73,95,0
7/10/2010,73.9,91,0
7/26/2010,77,93.9,0
8/11/2010,78.1,98.1,0.41
8/25/2010,66.9,80.1,0.05
9/7/2010,66,93.9,0
9/26/2010,68,84,2.25
9/27/2010,69.1,75.9,0.7
10/1/2010,55,78.1,0.01
10/6/2010,44.1,70,0
10/8/2010,48,79,0
10/9/2010,48,84,0
11/18/2010,34,62.1,0
11/23/2010,54,77,0
11/26/2010,50,66,0.07
12/8/2010,16,37.9,0
12/13/2010,25,36,0
12/21/2010,28,42.1,0
12/23/2010,32,45,0
12/25/2010,32,44.1,0.15
12/29/2010,24.1,46.9,0
1/14/2011,19,41,0
1/20/2011,28,51.1,0
2/9/2011,24.1,48,0
2/15/2011,32,57,0
2/20/2011,30.9,62.1,0
2/21/2011,44.1,75.9,0
2/24/2011,37,59,0.02
2/27/2011,44.1,81,0
3/8/2011,28,57.9,0
3/17/2011,37,70,0
3/31/2011,39.9,48,0.03
4/5/2011,46.9,71.1,0.5
4/25/2011,66,84,0
5/2/2011,55.9,82.9,0
5/6/2011,44.1,72,0.3
5/11/2011,57,79,0
5/19/2011,53.1,78.1,0
5/25/2011,64.9,93,0
5/27/2011,64.9,82,1.64
5/28/2011,64.9,86,0
6/18/2011,68,95,0.24
7/9/2011,73,89.1,0.09
7/12/2011,78.1,100,0
7/13/2011,75.9,97,0
7/29/2011,75,104,0
7/30/2011,75,100,2.1
8/7/2011,75,96.1,0
8/9/2011,73,93.9,0
8/21/2011,71.1,91.9,1
9/5/2011,72,86,0.12
9/27/2011,73,87.1,0
10/12/2011,63,78.1,0.09
10/14/2011,53.1,73.9,0
10/17/2011,55,84.9,0
10/25/2011,45,71.1,0
11/9/2011,39,71.1,0
1/15/2012,30,44.1,0
3/17/2012,57.9,79,0.1
4/1/2012,48.9,69.1,0
4/3/2012,42.1,77,0
4/5/2012,46.9,63,0.17
4/15/2012,57.9,81,0
4/26/2012,55.9,77,0.38
5/3/2012,64,91,0
5/5/2012,64,84,1.58
5/25/2012,62.1,88,0
6/5/2012,57,75.9,0
6/13/2012,63,84,0.28
6/15/2012,59,80.1,0
6/19/2012,66.9,91.9,0
6/22/2012,71.1,95,0.1
3/20/2015,39.9,51.1,0.31
3/21/2015,39.9,64.9,0
3/28/2015,32,46,0
3/30/2015,41,66,0.16
4/4/2015,43,73,0
4/9/2015,57,78.1,0.53
4/12/2015,46.9,73,0
4/16/2015,48,66,0.05
4/24/2015,37.9,66.9,0
4/25/2015,45,57,0.34
4/30/2015,51.1,73,0.99
5/1/2015,51.1,61,0.58
5/5/2015,55.9,82,0
5/13/2015,57.9,80.1,0
5/14/2015,55.9,72,0
5/18/2015,69.1,91,0
5/19/2015,69.1,90,1.38
5/25/2015,57,84,0
6/4/2015,61,68,0.02
6/6/2015,59,88,0
6/7/2015,62.1,86,0
6/14/2015,71.1,96.1,0
6/17/2015,73.9,96.1,0.51
6/23/2015,75.9,98.1,0
7/2/2015,72,87.1,0.24
7/4/2015,69.1,87.1,0.06
7/11/2015,72,91,0
7/12/2015,66,86,0
7/15/2015,73.9,88,0
7/17/2015,68,90,0
7/30/2015,73,93.9,0
8/5/2015,73,97,0
8/12/2015,64.9,87.1,0
8/16/2015,69.1,91.9,0
8/17/2015,69.1,95,0
8/25/2015,72,89.1,0
9/5/2015,69.1,86,0
9/10/2015,71.1,89.1,0.21
9/11/2015,70,84,0
9/16/2015,52,81,0
9/18/2015,55.9,84,0
9/22/2015,66,79,0
9/29/2015,73.9,82,0.9
9/30/2015,66,82.9,0.06
10/2/2015,55,60.1,2.07
10/7/2015,52,81,0
10/13/2015,60.1,79,0
10/30/2015,45,68,0
10/31/2015,39.9,66,0
11/8/2015,50,59,0
11/27/2015,43,71.1,0
11/28/2015,45,71.1,0
12/2/2015,52,64,0.04
12/17/2015,51.1,59,0.89
12/19/2015,26.2,48,0
12/21/2015,36,57,0
12/22/2015,51.1,64.9,0.66
12/28/2015,51.1,68,0.15
1/5/2016,23.2,34,0
1/6/2016,21.2,45,0
1/11/2016,27.1,45,0
1/15/2016,35.1,51.1,0.37
1/22/2016,25.2,32,0.95
1/23/2016,24.3,32,0.01
1/29/2016,31.1,54,0
1/31/2016,37.9,70,0
2/4/2016,42.1,63,0.27
2/9/2016,29.1,44.1,0
2/12/2016,25.2,32,0
2/18/2016,32,51.1,0
2/22/2016,45,57,0.87
2/26/2016,31.1,50,0
3/4/2016,35.1,52,0.08
3/5/2016,34,55,0
3/14/2016,57.9,80.1,1.87
3/15/2016,55,78.1,0
3/18/2016,48,72,0
3/21/2016,37,57,0
3/23/2016,48,77,0
3/27/2016,54,59,0.73
4/9/2016,37.9,52,0
4/10/2016,29.1,60.1,0
4/22/2016,62.1,72,1.02
5/2/2016,66,87.1,0.09
5/11/2016,63,82.9,0
5/13/2016,59,78.1,0
5/18/2016,57,64,0.1
5/20/2016,55.9,71.1,0
5/22/2016,53.1,70,0.22
6/1/2016,66.9,86,0
6/3/2016,70,91,0.07
6/10/2016,59,84.9,0
6/12/2016,70,93,0
6/16/2016,73,91.9,0
6/17/2016,66.9,82.9,0.1
6/18/2016,59,82,0
6/22/2016,72,91.9,0.12
7/1/2016,72,89.1,0
7/4/2016,69.1,84.9,0.02
7/11/2016,73,90,0
7/15/2016,71.1,95,1.58
7/24/2016,73.9,95,0
8/7/2016,73.9,86,0.39
8/13/2016,77,93.9,0
8/20/2016,73.9,91,0
8/31/2016,71.1,95,0
9/5/2016,57.9,84,0
9/8/2016,68,96.1,0
9/9/2016,71.1,93.9,0
9/11/2016,72,91,0
9/14/2016,66,91,0
9/26/2016,64.9,75.9,0.02
10/6/2016,59,72,0.02
10/8/2016,63,70,6.45
10/11/2016,43,68,0
10/19/2016,62.1,88,0
10/22/2016,42.1,64,0
10/28/2016,54,73.9,0
11/1/2016,52,64,0
11/18/2016,39,75.9,0
11/25/2016,52,73.9,0
11/27/2016,27.1,55.9,0
12/1/2016,46,68,0
12/2/2016,33.1,57.9,0
12/16/2016,19.2,32,0.01
12/24/2016,43,59,0.02
1/3/2017,46.9,55.9,0.31
1/4/2017,41,64,0
1/24/2017,41,63,0
2/2/2017,37,61,0
2/8/2017,54,73.9,0.09
2/11/2017,41,73,0
2/18/2017,37,73,0
2/22/2017,51.1,70,0
3/2/2017,39,62.1,0
3/5/2017,30.2,53.1,0
3/12/2017,30.2,48,0.03
3/15/2017,24.3,39.9,0
3/16/2017,24.3,50,0
3/24/2017,37,71.1,0
3/28/2017,60.1,80.1,0.06
3/29/2017,55,73,0
4/2/2017,48.9,69.1,0
4/3/2017,50,75.9,0.4
4/8/2017,34,66.9,0
4/13/2017,54,80.1,0
4/14/2017,53.1,81,0
4/15/2017,61,84.9,0
4/19/2017,55,69.1,0
5/5/2017,55.9,78.1,1.48
5/7/2017,45,69.1,0
5/9/2017,43,64,0.01
5/17/2017,66,89.1,0
5/25/2017,60.1,75.9,0.82
5/26/2017,59,81,0
6/5/2017,66.9,84.9,1.54
6/10/2017,61,89.1,0
6/15/2017,70,91,0
6/21/2017,66,84.9,0.2
6/23/2017,73,91,0.04
7/16/2017,73,91,0.05
7/29/2017,70,82,0.01
7/30/2017,63,84.9,0
8/10/2017,63,88,0
8/15/2017,75.9,91,0.07
8/23/2017,73.9,95,0.21
9/2/2017,61,82.9,0
9/4/2017,59,87.1,0
9/16/2017,62.1,84.9,0
9/17/2017,63,84.9,0
9/24/2017,63,87.1,0
9/26/2017,69.1,84.9,0
9/29/2017,60.1,72,0
9/30/2017,54,77,0
10/2/2017,46.9,75.9,0
10/3/2017,50,77,0
10/7/2017,59,86,0.15
10/12/2017,64.9,77,0
10/13/2017,63,71.1,0
10/20/2017,43,77,0
11/1/2017,46,73,0
11/4/2017,55.9,64,0
11/9/2017,45,50,0.27
11/21/2017,30.2,64,0
11/23/2017,29.1,50,0
11/24/2017,26.2,57,0
11/26/2017,33.1,62.1,0
11/28/2017,29.1,64.9,0
11/30/2017,35.1,69.1,0
12/4/2017,33.1,61,0
12/6/2017,41,57,0.24
5/17/2008,46.9,75,0
5/21/2008,52,75,0
5/24/2008,54,75,0
5/26/2008,55,84,0
5/27/2008,63,87.1,0
5/31/2008,68,89.1,0
6/3/2008,66,88,0
6/9/2008,73.9,100,0
6/12/2008,73.9,89.1,0
6/15/2008,69.1,91,0.41
6/24/2008,63,91,0
6/26/2008,72,97,0
6/28/2008,70,98.1,0
6/30/2008,69.1,89.1,0.48
7/1/2008,62.1,81,0
7/3/2008,66.9,91.9,0
7/6/2008,70,87.1,0.85
7/10/2008,71.1,89.1,0
7/14/2008,69.1,79,0.53
7/18/2008,64.9,91,0.6
7/20/2008,71.1,93,0
7/21/2008,72,97,0
7/22/2008,72,97,0.49
7/24/2008,64.9,87.1,0
7/26/2008,66,87.1,0
8/3/2008,70,91.9,0
8/4/2008,66,93.9,0
8/8/2008,70,91,0
8/18/2008,64,89.1,0
8/19/2008,66.9,95,0
8/27/2008,71.1,84,3.43
8/28/2008,72,89.1,0.21
8/31/2008,69.1,90,0.32
9/3/2008,61,90,0
9/5/2008,64,82,0.47
9/6/2008,71.1,88,4.72
9/9/2008,70,87.1,0
9/12/2008,70,86,0
9/18/2008,55.9,81,0
9/25/2008,59,64,0.33
9/27/2008,64.9,80.1,0.18
10/9/2008,64,75.9,0.29
10/19/2008,39,61,0
10/22/2008,35.1,60.1,0
10/24/2008,48,63,0.03
10/25/2008,57.9,77,0.02
10/27/2008,35.1,60.1,0
10/28/2008,34,55,0
10/31/2008,30.9,66.9,0
11/3/2008,55,57.9,0.13
11/4/2008,55.9,59,0.92
11/12/2008,39,61,0
11/13/2008,51.1,66,0.09
11/17/2008,32,55,0
11/27/2008,28.9,63,0
12/1/2008,36,52,0
12/7/2008,25,43,0
12/27/2008,43,59,0.01
12/29/2008,39,60.1,0.02
1/2/2009,27,42.1,0.05
1/3/2009,32,57.9,0
1/7/2009,41,68,0.16
1/8/2009,36,53.1,0
1/10/2009,33.1,64,0
1/13/2009,32,43,0
1/23/2009,30.9,60.1,0
1/28/2009,42.1,66.9,0.42
1/30/2009,28,50,0
2/1/2009,32,62.1,0
2/2/2009,37,64,0.11
2/4/2009,25,37.9,0
2/8/2009,44.1,75,0
2/12/2009,51.1,69.1,0
2/14/2009,45,63,0
2/18/2009,39.9,57,0.59
2/26/2009,37,64.9,0
3/3/2009,18,36,0
3/18/2009,43,68,0
3/21/2009,30.9,57,0
3/30/2009,44.1,66.9,0
4/2/2009,57.9,64.9,0.33
4/17/2009,36,73.9,0
4/18/2009,45,82.9,0
4/21/2009,50,75,0
4/26/2009,61,91,0
4/27/2009,61,89.1,0
4/28/2009,55,84.9,0
4/30/2009,55,75.9,0
5/6/2009,61,82.9,0.17
5/13/2009,55,75,0
5/16/2009,70,87.1,0.01
5/22/2009,57.9,87.1,0
5/24/2009,66.9,84,0.54
6/3/2009,70,91.9,0
6/8/2009,66,91,0
6/13/2009,70,91.9,0
6/14/2009,70,86,0
6/26/2009,69.1,97,0
7/8/2009,64.9,91,0
7/14/2009,64.9,88,0
7/15/2009,63,91.9,0
7/20/2009,66.9,79,0.19
7/31/2009,73,93,0.03
8/4/2009,66.9,95,0
8/8/2009,69.1,91,0
8/13/2009,71.1,81,0
8/16/2009,69.1,90,0.08
8/19/2009,73,98.1,0
8/20/2009,73,91.9,0
8/21/2009,75.9,93.9,0
8/28/2009,71.1,90,0.37
8/31/2009,64.9,72,0.14
9/11/2009,55.9,82.9,0
9/17/2009,64.9,71.1,0.37
7/31/2012,71.1,88,0
8/3/2012,70,93,0
8/9/2012,66,89.1,0
9/10/2012,55,78.1,0
9/16/2012,59,64.9,0.69
9/28/2012,62.1,84.9,0.06
9/30/2012,57.9,73,0
10/9/2012,48,57,0
10/11/2012,46,68,0
12/19/2012,33.1,64.9,0
12/23/2012,25,55,0
12/30/2012,28,46,0
1/6/2013,35.1,50,0
5/8/2013,52,72,0.18
5/15/2013,55,86,0
5/20/2013,66.9,75,1.47
5/31/2013,66,87.1,0
6/1/2013,66.9,89.1,0
6/7/2013,68,75.9,5.14
6/8/2013,66,84,0.04
6/10/2013,70,84.9,0.66
7/2/2013,72,77,0.3
7/4/2013,73,88,0
7/14/2013,70,88,0
11/7/2013,46,70,0.03
11/8/2013,33.1,57.9,0
11/15/2013,30.2,60.1,0
12/2/2013,36,60.1,0
12/11/2013,24.3,48.9,0
12/14/2013,37.9,46.9,0.85
1/22/2014,18.1,30.2,0
2/5/2014,37.9,53.1,0.06
2/23/2014,34,66.9,0
3/15/2014,46,72,0
3/24/2014,30.2,50,0
3/26/2014,29.1,46.9,0
3/28/2014,44.1,69.1,0.31
4/13/2014,59,81,0
4/23/2014,50,71.1,0
5/18/2014,46,68,0
5/31/2014,63,82,0
8/16/2014,68,89.1,0
8/23/2014,72,84,0.01
9/3/2014,71.1,93,0
9/12/2014,70,80.1,0.01
9/15/2014,63,75,0
9/17/2014,66,79,0
9/22/2014,61,75.9,0
9/23/2014,55,64,0.15
9/26/2014,59,75.9,0
9/30/2014,59,75,0
10/2/2014,59,84,0
10/11/2014,57.9,86,0.22
10/12/2014,57,62.1,0.02
10/23/2014,42.1,70,0
10/27/2014,39.9,75.9,0
11/1/2014,45,51.1,0.61
11/19/2014,19.2,43,0
12/1/2014,44.1,73.9,0
12/6/2014,46,55.9,0.16
12/12/2014,26.2,57,0
12/22/2014,36,41,0.4
1/21/2015,36,54,0
1/26/2015,37.9,50,0.24
1/31/2015,22.1,48,0
12/25/2017,30.2,46.9,0
12/26/2017,27.1,43,0
12/27/2017,27.1,45,0
12/30/2017,27.1,52,0
1/5/2018,12.2,31.1,0
1/6/2018,12.2,27.1,0
1/9/2018,29.1,63,0
1/14/2018,21.2,33.1,0
1/16/2018,20.1,46.9,0
1/25/2018,26.2,48.9,0
1/28/2018,52,60.1,1.3
1/31/2018,19.2,46.9,0
2/9/2018,28.2,57.9,0
2/15/2018,54,75,0
2/21/2018,63,77,0
2/23/2018,52,70,0
3/14/2018,31.1,44.1,0
3/24/2018,27.1,50,0.91
4/7/2018,33.1,62.1,0.99
4/9/2018,39.9,57,0
4/10/2018,39,62.1,0
4/22/2018,42.1,70,0
4/29/2018,44.1,66,0
4/30/2018,36,72,0
5/13/2018,66,93,0
5/17/2018,69.1,77,0.69
5/22/2018,66.9,84.9,0.05
5/26/2018,68,87.1,0.33
5/30/2018,73,84.9,0.49
5/31/2018,71.1,88,0
6/6/2018,61,84.9,0.23
6/11/2018,64,84.9,0.31
6/12/2018,63,70,0.01
6/21/2018,72,91.9,0.12
6/22/2018,71.1,95,0
6/24/2018,73,96.1,0.07
6/26/2018,66,73.9,0.74
6/28/2018,68,90,0
6/29/2018,70,91.9,0
7/6/2018,71.1,93,0.34
7/7/2018,66.9,79,0.65
7/14/2018,64.9,89.1,0
7/15/2018,68,95,0
7/16/2018,73.9,95,0
7/17/2018,72,98.1,0.1
7/18/2018,72,89.1,0
7/20/2018,69.1,86,0
7/24/2018,71.1,86,0
7/30/2018,72,86,0.72
8/10/2018,69.1,91,0
8/18/2018,73,88,0.49
8/26/2018,60.1,88,0
9/2/2018,69.1,90,0
9/6/2018,71.1,91.9,0
9/11/2018,68,88,0
9/20/2018,66.9,87.1,0
9/23/2018,64,75.9,0
9/27/2018,70,79,0.21
9/29/2018,60.1,82,0
10/4/2018,66,89.1,0
6/23/2012,70,89.1,0
6/24/2012,68,91.9,0
6/28/2012,60.1,97,0
7/3/2012,72,100.9,0
7/4/2012,73,100.9,0.24
7/10/2012,73,86,0.01
7/15/2012,73.9,93.9,0
7/17/2012,71.1,98.1,0
7/23/2012,72,96.1,0.11
8/11/2012,72,88,0.4
8/20/2012,66.9,81,0.15
8/29/2012,70,86,0
9/6/2012,72,90,0.55
9/9/2012,60.1,79,0.02
10/22/2012,42.1,73.9,0
10/23/2012,46,80.1,0
10/29/2012,42.1,51.1,0.55
10/31/2012,37,55.9,0
11/7/2012,35.1,54,0
11/8/2012,34,61,0
11/20/2012,42.1,59,0
11/23/2012,28.9,66.9,0
11/25/2012,23,51.1,0
12/8/2012,50,66,0.01
12/13/2012,33.1,51.1,0.13
2/8/2013,39,55,0.59
2/9/2013,28,52,0
2/14/2013,30.9,52,0
2/15/2013,28.9,61,0
2/17/2013,24.1,37,0
2/18/2013,18,52,0
2/24/2013,39.9,62.1,0.08
2/27/2013,43,59,0
2/28/2013,33.1,50,0
3/3/2013,27,46,0
3/4/2013,26.1,50,0
3/7/2013,30,51.1,0
3/11/2013,39,70,0
3/16/2013,46,78.1,0
4/6/2013,39,64,0
4/11/2013,62.1,81,0
4/14/2013,44.1,79,0
4/19/2013,64,84,0.57
4/26/2013,46,71.1,0
4/27/2013,53.1,72,0
4/28/2013,55,62.1,0.97
5/3/2013,48,69.1,0
5/7/2013,50,71.1,0
5/23/2013,64.9,82,0.18
5/24/2013,52,70,0
5/27/2013,48.9,80.1,0
5/30/2013,64,86,0
6/12/2013,64,90,0
6/24/2013,71.1,89.1,0
6/28/2013,69.1,91.9,1.66
7/1/2013,69.1,82.9,0.72
7/26/2013,62.1,86,0
8/11/2013,71.1,91.9,0
8/14/2013,61,75,0
8/24/2013,64.9,82.9,0
9/1/2013,71.1,91,1.16
9/5/2013,64.9,87.1,0
9/8/2013,63,88,0
9/14/2013,57.9,75.9,0
9/15/2013,53.1,80.1,0
9/16/2013,66,86,0.06
9/18/2013,51.1,73.9,0
9/19/2013,54,78.1,0
9/22/2013,57,77,0.43
9/26/2013,57,77,0
9/28/2013,50,73,0
10/4/2013,62.1,86,0
10/5/2013,61,89.1,0
10/11/2013,59,66,0.02
10/16/2013,61,70,0
10/18/2013,55.9,69.1,0
10/22/2013,51.1,64,0
10/23/2013,46,66.9,0
10/25/2013,33.1,55.9,0
1/3/2014,22.1,43,0
1/4/2014,19.2,37.9,0
1/21/2014,26.2,51.1,0.1
1/31/2014,15.3,53.1,0
2/1/2014,24.3,59,0
2/17/2014,28.2,45,0
3/5/2014,30.2,44.1,0
3/7/2014,33.1,36,1.72
4/3/2014,50,78.1,0
4/11/2014,52,78.1,0
4/17/2014,31.1,64,0
5/16/2014,55,73,0.18
5/20/2014,50,79,0
6/15/2014,57.9,87.1,0
7/6/2014,61,90,0
7/9/2014,73.9,96.1,0.02
7/13/2014,71.1,93.9,0
7/17/2014,60.1,84,0
7/29/2014,63,82,0
8/14/2014,57.9,82.9,0
8/22/2014,71.1,91.9,0
8/29/2014,72,82,0.07
9/4/2014,71.1,90,1.18
11/5/2014,46.9,71.1,0
11/7/2014,37.9,60.1,0
11/8/2014,31.1,60.1,0
11/10/2014,35.1,66,0
11/14/2014,29.1,44.1,0
11/16/2014,27.1,48.9,0.04
11/28/2014,26.2,45,0
12/4/2014,39.9,54,0
12/8/2014,34,45,0.13
12/14/2014,29.1,57.9,0
1/14/2015,28.2,33.1,0.01
2/3/2015,22.1,45,0
2/8/2015,39,72,0
2/11/2015,30.2,51.1,0
2/13/2015,23.2,35.1,0
2/14/2015,22.1,53.1,0
2/19/2015,12.2,23.2,0
2/22/2015,34,57,0.08
2/23/2015,30.2,46.9,0.03
3/5/2015,32,66,0.97
3/16/2015,41,80.1,0
9/27/2009,61,81,0.1
10/1/2009,51.1,73,0
10/5/2009,57,66.9,0.09
10/6/2009,60.1,66,0.02
10/8/2009,45,73.9,0
10/24/2009,57.9,81,0.27
10/27/2009,54,62.1,0.12
10/30/2009,54,61,0.01
10/31/2009,59,80.1,0.06
11/9/2009,42.1,75.9,0
11/11/2009,48,57,2.97
11/23/2009,48.9,52,0.58
11/30/2009,42.1,62.1,0.18
12/14/2009,37.9,50,0
12/15/2009,48,59,0
12/22/2009,24.1,48.9,0
12/24/2009,27,48,0
1/4/2010,17.1,36,0
1/9/2010,19.9,37,0
1/22/2010,37,39.9,0.01
1/27/2010,25,51.1,0
2/1/2010,18,48,0
2/4/2010,30,44.1,0
2/5/2010,33.1,42.1,1.37
2/9/2010,32,39.9,0.35
2/10/2010,28,37.9,0
2/11/2010,30,45,0
2/13/2010,28,42.1,0.05
2/17/2010,25,43,0
2/21/2010,25,64.9,0
2/26/2010,28.9,50,0
3/1/2010,28.9,54,0
3/11/2010,52,69.1,0.32
3/13/2010,48.9,68,0.42
3/19/2010,37,73.9,0
3/29/2010,52,66.9,1.52
3/31/2010,41,77,0
4/15/2010,37.9,75,0
4/20/2010,42.1,73.9,0
4/26/2010,59,78.1,0
4/29/2010,37.9,75,0
5/8/2010,62.1,90,0
5/15/2010,68,95,0
5/19/2010,57,70,0.36
5/24/2010,64,73,0.04
5/27/2010,60.1,91,0
5/31/2010,69.1,88,0
6/7/2010,64,82,0
6/9/2010,68,88,0
6/12/2010,68,93.9,0
6/19/2010,73,93,0
6/20/2010,72,93.9,0
6/28/2010,73,99,0
7/3/2010,57,87.1,0
7/5/2010,64,97,0
7/22/2010,75,97,0
7/25/2010,80.1,102,0
8/1/2010,66,79,0.1
8/4/2010,73.9,95,0.39
8/7/2010,72,89.1,0
8/19/2010,75,84,0.6
8/20/2010,71.1,90,0
8/24/2010,70,82.9,0.47
8/26/2010,66,90,0
9/5/2010,54,87.1,0
9/11/2010,66,79,0.1
9/17/2010,73,95,0
9/18/2010,64.9,87.1,0
9/25/2010,68,98.1,0
10/3/2010,50,72,0
10/15/2010,43,71.1,0
10/16/2010,42.1,70,0
10/18/2010,48.9,82,0
10/27/2010,73,87.1,0.29
